"기준일","구간","출발역","도착역","운임(금~일, 공휴일)","특실요금(금~일, 공휴일)","운임(월~목요일)","특실요금(월~목요일)","운임(전 요일)","특실요금(전 요일)"
"2015.01.01~","용산~(장항)~서대전","홍성","웅천","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","홍성","판교","","","","","5500","3600"
"2015.01.01~","용산~(장항)~서대전","홍성","서천","","","","","6300","3600"
"2015.01.01~","용산~(장항)~서대전","홍성","장항","","","","","6800","3600"
"2015.01.01~","용산~(장항)~서대전","홍성","군산","","","","","7500","3600"
"2015.01.01~","용산~(장항)~서대전","홍성","대야","","","","","8300","3600"
"2015.01.01~","용산~(장항)~서대전","홍성","익산","","","","","9500","3600"
"2015.01.01~","용산~(장항)~서대전","홍성","함열","","","","","11000","3600"
"2015.01.01~","용산~(장항)~서대전","홍성","강경","","","","","12100","3600"
"2015.01.01~","용산~(장항)~서대전","홍성","논산","","","","","13100","3600"
"2015.01.01~","용산~(장항)~서대전","홍성","연산","","","","","14200","3600"
"2015.01.01~","용산~(장항)~서대전","홍성","계룡","","","","","15500","3600"
"2015.01.01~","용산~(장항)~서대전","홍성","서대전","","","","","17400","3600"
"2015.01.01~","용산~(장항)~서대전","광천","대천","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","광천","웅천","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","광천","판교","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","광천","서천","","","","","5100","3600"
"2015.01.01~","용산~(장항)~서대전","광천","장항","","","","","5600","3600"
"2015.01.01~","용산~(장항)~서대전","광천","군산","","","","","6300","3600"
"2015.01.01~","용산~(장항)~서대전","광천","대야","","","","","7100","3600"
"2015.01.01~","용산~(장항)~서대전","광천","익산","","","","","8300","3600"
"2015.01.01~","용산~(장항)~서대전","광천","함열","","","","","9800","3600"
"2015.01.01~","용산~(장항)~서대전","광천","강경","","","","","10900","3600"
"2015.01.01~","용산~(장항)~서대전","광천","논산","","","","","11900","3600"
"2015.01.01~","용산~(장항)~서대전","광천","연산","","","","","12900","3600"
"2015.01.01~","용산~(장항)~서대전","광천","계룡","","","","","14300","3600"
"2015.01.01~","용산~(장항)~서대전","광천","서대전","","","","","16200","3600"
"2015.01.01~","용산~(장항)~서대전","대천","웅천","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","대천","판교","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","대천","서천","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","대천","장항","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","대천","군산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","대천","대야","","","","","5100","3600"
"2015.01.01~","용산~(장항)~서대전","대천","익산","","","","","6300","3600"
"2015.01.01~","용산~(장항)~서대전","대천","함열","","","","","7900","3600"
"2015.01.01~","용산~(장항)~서대전","대천","강경","","","","","9000","3600"
"2015.01.01~","용산~(장항)~서대전","대천","논산","","","","","9900","3600"
"2015.01.01~","용산~(장항)~서대전","대천","연산","","","","","11000","3600"
"2015.01.01~","용산~(장항)~서대전","대천","계룡","","","","","12400","3600"
"2015.01.01~","용산~(장항)~서대전","대천","서대전","","","","","14300","3600"
"2015.01.01~","용산~(장항)~서대전","웅천","판교","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","웅천","서천","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","웅천","장항","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","웅천","군산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","웅천","대야","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","웅천","익산","","","","","5100","3600"
"2015.01.01~","용산~(장항)~서대전","웅천","함열","","","","","6600","3600"
"2015.01.01~","용산~(장항)~서대전","웅천","강경","","","","","7700","3600"
"2015.01.01~","용산~(장항)~서대전","웅천","논산","","","","","8600","3600"
"2015.01.01~","용산~(장항)~서대전","웅천","연산","","","","","9700","3600"
"2015.01.01~","용산~(장항)~서대전","웅천","계룡","","","","","11100","3600"
"2015.01.01~","용산~(장항)~서대전","웅천","서대전","","","","","13000","3600"
"2015.01.01~","용산~(장항)~서대전","판교","서천","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","판교","장항","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","판교","군산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","판교","대야","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","판교","익산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","판교","함열","","","","","5500","3600"
"2015.01.01~","용산~(장항)~서대전","판교","강경","","","","","6600","3600"
"2015.01.01~","용산~(장항)~서대전","판교","논산","","","","","7600","3600"
"2015.01.01~","용산~(장항)~서대전","판교","연산","","","","","8600","3600"
"2015.01.01~","용산~(장항)~서대전","판교","계룡","","","","","10000","3600"
"2015.01.01~","용산~(장항)~서대전","판교","서대전","","","","","11900","3600"
"2015.01.01~","용산~(장항)~서대전","서천","장항","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","서천","군산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","서천","대야","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","서천","익산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","서천","함열","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","서천","강경","","","","","5800","3600"
"2015.01.01~","용산~(장항)~서대전","서천","논산","","","","","6700","3600"
"2015.01.01~","용산~(장항)~서대전","서천","연산","","","","","7800","3600"
"2015.01.01~","용산~(장항)~서대전","서천","계룡","","","","","9200","3600"
"2015.01.01~","용산~(장항)~서대전","서천","서대전","","","","","11100","3600"
"2015.01.01~","용산~(장항)~서대전","장항","군산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","장항","대야","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","장항","익산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","장항","함열","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","장항","강경","","","","","5300","3600"
"2015.01.01~","용산~(장항)~서대전","장항","논산","","","","","6300","3600"
"2015.01.01~","용산~(장항)~서대전","장항","연산","","","","","7300","3600"
"2015.01.01~","용산~(장항)~서대전","장항","계룡","","","","","8700","3600"
"2015.01.01~","용산~(장항)~서대전","장항","서대전","","","","","10600","3600"
"2015.01.01~","용산~(장항)~서대전","군산","대야","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","군산","익산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","군산","함열","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","군산","강경","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","군산","논산","","","","","5600","3600"
"2015.01.01~","용산~(장항)~서대전","군산","연산","","","","","6700","3600"
"2015.01.01~","용산~(장항)~서대전","군산","계룡","","","","","8000","3600"
"2015.01.01~","용산~(장항)~서대전","군산","서대전","","","","","9900","3600"
"2015.01.01~","용산~(장항)~서대전","대야","익산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","대야","함열","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","대야","강경","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","대야","논산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","대야","연산","","","","","5900","3600"
"2015.01.01~","용산~(장항)~서대전","대야","계룡","","","","","7300","3600"
"2015.01.01~","용산~(장항)~서대전","대야","서대전","","","","","9200","3600"
"2015.01.01~","용산~(장항)~서대전","익산","함열","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","익산","강경","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","익산","논산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","익산","연산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","익산","계룡","","","","","6000","3600"
"2015.01.01~","용산~(장항)~서대전","익산","서대전","","","","","7900","3600"
"2015.01.01~","용산~(장항)~서대전","함열","강경","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","함열","논산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","함열","연산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","함열","계룡","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","함열","서대전","","","","","6400","3600"
"2015.01.01~","용산~(장항)~서대전","강경","논산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","강경","연산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","강경","계룡","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","강경","서대전","","","","","5300","3600"
"2015.01.01~","용산~(장항)~서대전","논산","연산","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","논산","계룡","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","논산","서대전","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","연산","계룡","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","연산","서대전","","","","","4800","3600"
"2015.01.01~","용산~(장항)~서대전","계룡","서대전","","","","","4800","3600"
"2015.01.01~","용산~광주","용산","영등포","","","","","4800","3600"
"2015.01.01~","용산~광주","용산","안양","","","","","4800","3600"
"2015.01.01~","용산~광주","용산","수원","","","","","4800","3600"
"2015.01.01~","용산~광주","용산","평택","","","","","6900","3600"
"2015.01.01~","용산~광주","용산","천안","","","","","9000","3600"
"2015.01.01~","용산~광주","용산","조치원","","","","","12200","3600"
"2015.01.01~","용산~광주","용산","신탄진","","","","","14300","3600"
"2015.01.01~","용산~광주","용산","서대전","","","","","15800","3600"
"2015.01.01~","용산~광주","용산","계룡","","","","","17700","3600"
"2015.01.01~","용산~광주","용산","연산","","","","","19100","3600"
"2015.01.01~","용산~광주","용산","논산","","","","","20200","3600"
"2015.01.01~","용산~광주","용산","강경","","","","","21100","3600"
"2015.01.01~","용산~광주","용산","함열","","","","","22200","3600"
"2015.01.01~","용산~광주","용산","익산","","","","","23700","3600"
"2015.01.01~","용산~광주","용산","김제","","","","","25400","3800"
"2015.01.01~","용산~광주","용산","신태인","","","","","26600","4000"
"2015.01.01~","용산~광주","용산","정읍","","","","","27900","4200"
"2015.01.01~","용산~광주","용산","백양사","","","","","29600","4400"
"2015.01.01~","용산~광주","용산","장성","","","","","31000","4700"
"2015.01.01~","용산~광주","용산","광주","","","","","34300","5100"
"2015.01.01~","용산~광주","영등포","안양","","","","","4800","3600"
"2015.01.01~","용산~광주","영등포","수원","","","","","4800","3600"
"2015.01.01~","용산~광주","영등포","평택","","","","","6400","3600"
"2015.01.01~","용산~광주","영등포","천안","","","","","8400","3600"
"2015.01.01~","용산~광주","영등포","조치원","","","","","11600","3600"
"2015.01.01~","용산~광주","영등포","신탄진","","","","","13800","3600"
"2015.01.01~","용산~광주","영등포","서대전","","","","","15200","3600"
"2015.01.01~","용산~광주","영등포","계룡","","","","","17100","3600"
"2015.01.01~","용산~광주","영등포","연산","","","","","18500","3600"
"2015.01.01~","용산~광주","영등포","논산","","","","","19600","3600"
"2015.01.01~","용산~광주","영등포","강경","","","","","20500","3600"
"2015.01.01~","용산~광주","영등포","함열","","","","","21600","3600"
"2015.01.01~","용산~광주","영등포","익산","","","","","23200","3600"
"2015.01.01~","용산~광주","영등포","김제","","","","","24900","3700"
"2015.01.01~","용산~광주","영등포","신태인","","","","","26000","3900"
"2015.01.01~","용산~광주","영등포","정읍","","","","","27300","4100"
"2015.01.01~","용산~광주","영등포","백양사","","","","","29000","4400"
"2015.01.01~","용산~광주","영등포","장성","","","","","30500","4600"
"2015.01.01~","용산~광주","영등포","광주","","","","","33700","5100"
"2015.01.01~","용산~광주","안양","수원","","","","","4800","3600"
